27:(7,18),(9,16),(14,20),(17,20),(7,15),(8,13),(27,4),(9,12),(25,9),(10,22),(15,19),(11,24),(13,5),(1,21),(28,16),(11,7),(22,16),(20,7),(29,22),(4,17),(28,31),(25,21),(5,29),(14,4),(13,28),(24,29),(27,7),(11,8),(21,6),(16,19),(13,19),(20,0),(16,25),(24,8),(10,9),(5,18),(3,25),(1,4),(6,2),(11,18),(11,9),(12,5),(9,21),(25,10),(18,31),(14,29),(27,0),(7,23),(30,20),(8,6),(12,10),(11,31),(10,24),(11,3),(21,22),(20,6),(8,5),(7,9),(3,23),(18,22),(20,10),(14,16),(26,10),(16,21),(25,25),(14,15),(2,5),(10,17),(12,16),(8,19),(2,25),(3,3),(29,26),(19,5),(15,20),(4,29),(29,21),(21,10),(2,3),(14,24),(15,17),(2,28),(16,15),(27,5),(17,16),(5,30),(2,23),(19,22),(12,15),(18,14),(19,15),(12,13),(7,6),(17,31),(10,10),(1,14),(26,16),(13,20),(25,18),(13,27),
28:(7,18),(8,16),(14,21),(18,20),(7,15),(7,13),(27,4),(8,12),(25,9),(10,22),(15,20),(11,24),(14,5),(1,22),(29,16),(12,7),(22,16),(19,7),(29,23),(4,17),(28,31),(25,21),(4,29),(14,4),(12,28),(24,29),(27,7),(10,8),(22,6),(15,19),(12,19),(20,0),(17,25),(24,8),(11,9),(5,18),(2,25),(1,4),(6,2),(11,18),(11,8),(12,4),(9,22),(25,10),(18,31),(14,29),(27,0),(7,23),(30,20),(7,6),(11,10),(11,31),(10,24),(11,3),(21,22),(21,6),(8,5),(6,9),(3,23),(19,22),(21,10),(13,16),(26,10),(16,21),(25,25),(14,16),(2,4),(10,17),(12,15),(8,19),(1,25),(2,3),(29,26),(19,5),(14,20),(3,29),(29,22),(21,9),(1,3),(14,24),(14,17),(2,29),(16,16),(27,5),(17,15),(5,30),(2,23),(19,23),(12,14),(19,14),(19,15),(12,13),(7,5),(17,31),(10,9),(1,14),(25,16),(13,19),(25,19),(13,28),
29:(7,18),(7,16),(13,21),(18,19),(7,15),(6,13),(27,4),(8,13),(25,9),(10,22),(15,19),(11,24),(14,4),(1,23),(29,15),(13,7),(22,16),(18,7),(29,22),(4,17),(28,31),(25,21),(3,29),(13,4),(13,28),(24,29),(27,7),(9,8),(22,7),(14,19),(11,19),(20,0),(18,25),(24,8),(11,8),(5,18),(1,25),(1,4),(6,2),(11,18),(11,7),(11,4),(9,22),(25,10),(18,31),(14,29),(27,0),(7,23),(30,20),(7,7),(11,9),(11,31),(10,24),(11,3),(21,22),(22,6),(8,5),(5,9),(3,23),(20,22),(21,11),(13,15),(26,10),(16,21),(25,25),(14,17),(2,3),(10,17),(12,14),(8,19),(0,25),(1,3),(29,26),(19,5),(14,20),(2,29),(30,22),(21,8),(0,3),(14,24),(14,18),(2,30),(15,16),(27,5),(17,14),(5,30),(2,23),(19,22),(11,14),(20,14),(19,14),(12,13),(7,5),(17,31),(10,8),(1,14),(25,16),(13,18),(25,20),(14,28),
30:(7,18),(6,16),(13,21),(18,18),(7,15),(6,14),(27,4),(7,13),(25,9),(10,22),(15,19),(11,24),(14,3),(0,23),(29,14),(13,6),(22,16),(17,7),(29,21),(4,17),(28,31),(24,21),(2,29),(14,4),(13,28),(24,29),(27,7),(8,8),(22,6),(14,18),(10,19),(20,0),(19,25),(24,8),(11,9),(5,18),(0,25),(1,4),(6,2),(11,18),(12,7),(10,4),(9,22),(25,10),(18,31),(14,29),(27,0),(7,23),(30,20),(7,8),(10,9),(11,31),(10,24),(11,3),(21,23),(23,6),(8,5),(4,9),(3,23),(21,22),(21,11),(13,14),(26,10),(16,21),(25,25),(14,17),(2,2),(10,17),(12,13),(8,19),(0,24),(0,3),(29,26),(19,5),(14,20),(2,30),(30,23),(21,7),(0,2),(14,24),(13,18),(2,31),(14,16),(27,5),(18,14),(5,30),(2,23),(19,22),(10,14),(21,14),(20,14),(13,13),(7,5),(17,31),(9,8),(1,14),(25,16),(13,17),(25,21),(15,28),
31:(7,18),(5,16),(13,21),(18,18),(7,15),(6,14),(27,4),(6,13),(25,9),(10,22),(15,19),(11,24),(14,2),(0,24),(29,13),(14,6),(22,16),(16,7),(29,20),(4,17),(28,31),(25,21),(1,29),(14,4),(13,28),(24,29),(27,7),(7,8),(22,6),(13,18),(9,19),(20,0),(20,25),(24,8),(11,10),(5,18),(0,26),(1,4),(6,2),(11,18),(13,7),(9,4),(9,22),(25,10),(18,31),(14,29),(27,0),(7,23),(30,20),(7,9),(10,8),(11,31),(10,24),(11,3),(22,23),(23,5),(8,5),(3,9),(3,23),(21,23),(21,11),(13,13),(26,10),(16,21),(25,25),(14,17),(2,2),(10,17),(12,12),(8,19),(0,25),(1,3),(29,26),(19,5),(14,20),(2,29),(30,24),(21,6),(0,3),(14,24),(13,19),(2,31),(13,16),(27,5),(19,14),(5,30),(2,23),(19,22),(10,13),(22,14),(20,14),(12,13),(7,5),(17,31),(8,8),(1,14),(25,16),(13,17),(26,21),(16,28),
32:(7,18),(4,16),(13,21),(18,18),(7,15),(6,14),(27,4),(5,13),(25,9),(10,22),(15,19),(11,24),(14,1),(0,25),(29,12),(14,5),(22,16),(15,7),(29,20),(4,17),(28,31),(25,21),(0,29),(14,4),(13,28),(24,29),(27,7),(7,7),(21,6),(12,18),(8,19),(20,0),(21,25),(24,8),(12,10),(5,18),(0,27),(2,4),(6,2),(11,18),(13,6),(8,4),(9,22),(25,10),(18,31),(14,29),(27,0),(7,23),(30,20),(7,9),(9,8),(11,31),(10,24),(11,3),(22,24),(23,4),(8,5),(3,9),(3,23),(22,23),(21,11),(12,13),(26,10),(16,21),(25,25),(14,17),(2,2),(10,17),(12,11),(8,20),(0,26),(1,4),(29,26),(19,5),(14,20),(3,29),(30,25),(21,5),(1,3),(14,24),(12,19),(2,31),(12,16),(27,5),(19,13),(5,30),(2,23),(19,22),(10,12),(23,14),(20,14),(12,12),(7,5),(17,31),(7,8),(1,14),(25,16),(13,16),(26,22),(17,28),
33:(7,18),(3,16),(13,21),(18,18),(7,15),(6,14),(27,4),(4,13),(25,9),(10,22),(15,19),(11,24),(15,1),(0,26),(29,11),(15,5),(22,16),(15,7),(29,20),(4,17),(28,31),(25,21),(0,30),(14,4),(13,28),(24,29),(27,7),(6,7),(21,6),(12,17),(7,19),(20,0),(22,25),(24,8),(13,10),(5,18),(0,28),(1,4),(6,2),(11,18),(13,5),(8,5),(9,22),(25,10),(18,31),(14,29),(27,0),(7,23),(30,20),(7,8),(9,8),(11,31),(10,24),(11,3),(23,24),(23,3),(7,5),(3,9),(3,23),(22,24),(21,11),(12,12),(26,10),(16,21),(25,25),(14,17),(2,2),(10,17),(12,10),(8,19),(0,27),(1,3),(29,26),(19,5),(14,20),(4,29),(30,25),(21,4),(2,3),(14,24),(11,19),(2,31),(11,16),(27,5),(19,12),(5,30),(2,23),(19,22),(10,11),(24,14),(20,14),(12,11),(6,5),(17,31),(7,7),(1,14),(25,16),(13,16),(26,23),(17,28),
34:(7,18),(2,16),(13,21),(18,18),(7,15),(6,14),(27,4),(3,13),(25,9),(10,22),(15,19),(11,24),(16,1),(0,27),(29,10),(15,5),(22,16),(15,7),(29,20),(4,17),(28,31),(25,21),(0,30),(14,4),(13,28),(24,29),(27,7),(5,7),(21,6),(11,17),(6,19),(20,0),(23,25),(24,8),(13,9),(5,18),(0,29),(1,4),(6,2),(11,18),(13,5),(7,5),(9,22),(25,10),(18,31),(14,29),(27,0),(7,23),(30,20),(7,8),(9,8),(11,31),(10,24),(11,3),(24,24),(23,2),(6,5),(3,9),(3,23),(23,24),(21,11),(12,11),(26,10),(16,21),(25,25),(14,17),(2,2),(10,17),(13,10),(8,19),(0,28),(0,3),(29,26),(19,5),(14,20),(4,29),(30,25),(20,4),(3,3),(14,24),(10,19),(2,31),(10,16),(27,5),(20,12),(5,30),(2,23),(19,22),(10,10),(25,14),(20,14),(11,11),(6,4),(17,31),(7,7),(1,14),(25,16),(13,16),(26,24),(17,28),
35:(7,18),(1,16),(13,21),(18,18),(7,15),(6,14),(27,4),(2,13),(25,9),(10,22),(15,19),(11,24),(17,1),(1,27),(29,9),(15,5),(22,16),(15,7),(29,20),(4,17),(28,31),(25,21),(0,30),(14,4),(13,28),(24,29),(27,7),(4,7),(21,6),(11,16),(5,19),(20,0),(24,25),(24,8),(13,8),(5,18),(0,28),(1,4),(6,2),(11,18),(13,5),(6,5),(9,22),(25,10),(18,31),(14,29),(27,0),(7,23),(30,20),(7,8),(9,8),(11,31),(10,24),(11,3),(23,24),(24,2),(6,4),(3,9),(3,23),(23,25),(21,11),(11,11),(26,10),(16,21),(25,25),(14,17),(2,2),(10,17),(13,9),(8,19),(0,27),(0,3),(29,26),(19,5),(14,20),(4,29),(30,25),(20,3),(3,3),(14,24),(9,19),(2,31),(9,16),(27,5),(21,12),(5,30),(2,23),(19,22),(9,10),(26,14),(20,14),(10,11),(7,4),(17,31),(7,7),(1,14),(25,16),(13,16),(26,25),(17,28),
36:(7,18),(1,16),(13,21),(18,18),(7,15),(6,14),(27,4),(2,14),(25,9),(10,22),(15,19),(11,24),(18,1),(1,27),(29,8),(15,5),(22,16),(15,7),(29,20),(4,17),(28,31),(25,21),(0,30),(14,4),(13,28),(24,29),(27,7),(4,7),(21,6),(10,16),(4,19),(20,0),(25,25),(24,8),(13,7),(5,18),(0,27),(1,4),(6,2),(11,18),(13,5),(5,5),(9,22),(25,10),(18,31),(14,29),(27,0),(7,23),(30,20),(7,8),(9,8),(11,31),(10,24),(11,3),(22,24),(24,2),(6,5),(3,9),(3,23),(23,24),(21,10),(11,10),(26,10),(16,21),(25,26),(14,17),(2,2),(10,17),(13,8),(8,19),(0,26),(0,3),(29,26),(19,5),(14,20),(4,29),(30,25),(20,2),(3,3),(14,24),(9,20),(2,31),(8,16),(27,5),(21,11),(5,30),(2,23),(19,22),(9,9),(27,14),(20,14),(11,11),(7,5),(17,31),(7,7),(1,14),(25,16),(13,16),(26,26),(17,28),
37:(7,18),(1,16),(13,21),(18,18),(7,15),(6,14),(27,4),(2,15),(25,9),(10,22),(15,19),(11,24),(18,1),(0,27),(29,8),(15,5),(22,16),(15,7),(29,20),(4,17),(28,31),(25,21),(0,30),(14,4),(13,28),(24,29),(27,7),(4,7),(21,6),(9,16),(4,18),(20,0),(26,25),(24,8),(13,6),(5,18),(0,26),(1,4),(6,2),(11,18),(13,5),(5,5),(9,22),(25,10),(18,31),(14,29),(27,0),(7,23),(30,20),(7,8),(8,8),(11,31),(10,24),(11,3),(22,23),(24,2),(7,5),(3,9),(3,23),(23,24),(21,9),(11,9),(26,10),(16,21),(25,25),(14,17),(2,2),(10,17),(13,7),(8,19),(0,25),(0,3),(29,26),(19,5),(14,20),(4,29),(30,25),(20,1),(3,3),(14,24),(8,20),(2,31),(8,17),(27,5),(21,10),(5,30),(2,23),(19,22),(9,8),(27,14),(20,14),(12,11),(8,5),(17,31),(7,7),(1,14),(25,16),(13,16),(26,27),(17,28),
38:(7,18),(1,16),(13,21),(18,18),(7,15),(6,14),(27,4),(2,16),(25,9),(10,22),(15,19),(11,24),(18,1),(0,27),(29,8),(15,5),(22,16),(15,7),(29,20),(4,17),(28,31),(25,21),(0,30),(14,4),(13,28),(24,29),(27,7),(4,7),(21,6),(8,16),(4,18),(20,0),(27,25),(24,8),(13,7),(5,18),(0,26),(1,4),(6,2),(11,18),(13,5),(5,5),(9,22),(25,10),(18,31),(14,29),(27,0),(7,23),(30,20),(7,8),(9,8),(11,31),(10,24),(11,3),(21,23),(24,2),(8,5),(3,9),(3,23),(23,24),(21,10),(11,8),(26,10),(16,21),(25,25),(14,17),(2,2),(10,17),(14,7),(8,19),(0,25),(0,3),(29,26),(19,5),(14,20),(4,29),(30,25),(19,1),(3,3),(14,24),(7,20),(2,31),(8,18),(27,5),(22,10),(5,30),(2,23),(19,22),(9,7),(27,14),(20,14),(12,12),(8,4),(17,31),(7,7),(1,14),(25,16),(13,16),(26,27),(17,28),
39:(7,18),(1,16),(13,21),(18,18),(7,15),(6,14),(27,4),(2,17),(25,9),(10,22),(15,19),(11,24),(18,1),(0,27),(29,8),(15,5),(22,16),(15,7),(29,20),(4,17),(28,31),(25,21),(0,30),(14,4),(13,28),(24,29),(27,7),(4,7),(21,6),(7,16),(4,18),(20,0),(28,25),(24,8),(13,8),(5,18),(0,26),(1,4),(6,2),(11,18),(13,5),(5,5),(9,22),(25,10),(18,31),(14,29),(27,0),(7,23),(30,20),(7,8),(9,8),(11,31),(10,24),(11,3),(21,22),(24,2),(8,5),(3,9),(3,23),(23,24),(21,11),(10,8),(26,10),(16,21),(25,25),(14,17),(2,2),(10,17),(13,7),(7,19),(0,25),(0,3),(29,26),(19,5),(14,20),(4,29),(30,25),(19,0),(3,3),(14,24),(7,21),(2,31),(8,19),(27,5),(22,9),(5,30),(2,23),(19,22),(9,6),(27,14),(20,14),(12,13),(7,4),(17,31),(7,7),(1,14),(25,16),(13,16),(26,27),(17,28),
40:(7,18),(1,16),(13,21),(18,18),(6,15),(6,14),(27,4),(2,18),(25,9),(10,22),(15,19),(11,24),(18,1),(0,27),(29,8),(15,5),(22,16),(15,7),(29,20),(4,17),(28,31),(25,21),(0,30),(14,4),(13,28),(24,29),(27,7),(4,7),(21,6),(7,15),(4,18),(20,0),(29,25),(24,8),(13,9),(5,18),(0,26),(1,4),(6,2),(11,18),(13,5),(5,5),(9,22),(25,10),(18,31),(14,29),(27,0),(7,23),(30,20),(7,8),(9,8),(11,31),(10,24),(11,3),(21,22),(24,2),(8,5),(3,9),(3,23),(23,24),(21,11),(10,7),(26,10),(16,21),(25,25),(14,17),(2,2),(10,17),(13,7),(8,19),(0,25),(0,3),(29,26),(19,5),(14,20),(4,29),(30,25),(19,0),(3,3),(14,24),(7,22),(2,31),(8,20),(27,5),(22,8),(5,30),(2,23),(19,22),(8,6),(27,14),(20,14),(12,13),(7,5),(17,31),(7,7),(1,14),(25,16),(13,16),(26,27),(17,28),
41:(7,18),(1,16),(13,21),(18,18),(6,16),(6,14),(27,4),(2,19),(25,9),(10,22),(15,19),(11,24),(18,1),(0,27),(29,8),(15,5),(22,16),(15,7),(29,20),(4,17),(28,31),(25,21),(0,30),(14,4),(13,28),(24,29),(27,7),(4,7),(21,6),(6,15),(4,18),(20,0),(30,25),(24,8),(13,10),(5,18),(0,26),(1,4),(6,2),(11,18),(13,5),(5,5),(9,22),(25,10),(18,31),(14,29),(27,0),(7,24),(30,20),(7,8),(9,8),(11,31),(10,24),(11,3),(21,22),(24,2),(8,4),(3,9),(3,23),(23,24),(21,11),(9,7),(26,10),(16,21),(25,25),(14,17),(2,2),(10,17),(13,7),(8,19),(0,25),(0,3),(29,26),(19,5),(14,20),(4,29),(30,24),(19,0),(3,3),(14,24),(7,23),(2,31),(7,20),(27,5),(22,7),(5,30),(2,23),(19,22),(8,5),(27,14),(20,14),(12,13),(7,5),(17,31),(7,7),(1,14),(25,16),(13,16),(26,27),(17,28),
42:(7,18),(1,16),(13,21),(18,18),(6,15),(6,14),(27,4),(1,19),(25,9),(10,22),(15,19),(11,24),(18,1),(0,27),(29,8),(15,5),(22,16),(15,7),(29,20),(4,17),(28,31),(25,21),(0,30),(14,4),(13,28),(24,29),(27,7),(4,7),(21,6),(5,15),(4,18),(20,0),(31,25),(24,8),(12,10),(5,18),(0,26),(1,4),(6,2),(11,18),(13,5),(5,5),(9,22),(25,10),(18,31),(14,29),(27,0),(7,23),(30,20),(7,8),(9,8),(11,31),(10,24),(11,3),(21,22),(24,2),(8,3),(3,9),(3,23),(23,24),(21,11),(9,6),(26,10),(16,21),(25,25),(14,17),(2,2),(10,17),(13,7),(8,19),(0,25),(0,3),(29,26),(19,5),(14,20),(4,29),(30,25),(19,0),(3,3),(14,24),(6,23),(2,31),(7,21),(27,5),(22,6),(5,30),(2,23),(19,22),(8,4),(27,14),(20,14),(12,13),(7,5),(17,31),(7,7),(1,14),(25,16),(13,16),(26,27),(17,28),
43:(7,18),(1,16),(13,21),(18,18),(7,15),(6,14),(27,4),(1,20),(25,9),(10,22),(15,19),(11,24),(18,1),(0,27),(29,8),(15,5),(22,16),(15,7),(29,20),(4,17),(28,31),(25,21),(0,30),(14,4),(13,28),(24,29),(27,7),(4,7),(21,6),(5,14),(4,18),(20,0),(31,25),(24,8),(12,10),(5,18),(0,26),(1,4),(6,2),(11,18),(13,5),(5,5),(9,22),(25,10),(18,31),(14,29),(27,0),(7,23),(30,20),(7,8),(9,8),(11,31),(10,24),(11,3),(21,22),(24,2),(8,4),(3,9),(3,23),(23,24),(21,11),(8,6),(26,10),(16,21),(25,25),(14,17),(2,2),(10,17),(13,7),(8,19),(0,25),(0,3),(29,26),(19,5),(14,20),(4,29),(30,25),(19,0),(3,3),(14,24),(5,23),(2,31),(7,22),(27,5),(23,6),(5,30),(2,23),(19,22),(9,4),(27,14),(20,14),(12,13),(7,5),(17,31),(7,7),(1,14),(25,16),(13,16),(26,27),(17,28),
44:(7,18),(1,16),(13,21),(18,18),(7,15),(6,14),(27,4),(1,21),(25,9),(10,22),(15,19),(11,24),(18,1),(0,27),(29,8),(15,5),(22,16),(15,7),(29,20),(4,17),(28,31),(25,21),(0,30),(14,4),(13,28),(24,29),(27,7),(4,7),(21,6),(5,13),(4,18),(20,0),(31,25),(24,8),(12,10),(5,18),(0,26),(1,4),(6,2),(11,18),(13,5),(5,5),(9,22),(25,10),(18,31),(14,29),(27,0),(8,23),(30,20),(7,8),(9,8),(11,31),(10,24),(11,3),(21,22),(24,2),(8,5),(3,9),(3,23),(23,24),(21,11),(7,6),(26,10),(16,21),(25,25),(14,17),(2,2),(10,17),(13,7),(8,19),(0,25),(0,3),(29,26),(19,5),(14,20),(4,29),(30,25),(19,0),(3,3),(14,24),(4,23),(2,31),(7,23),(27,5),(24,6),(5,30),(2,23),(19,22),(8,4),(27,14),(20,14),(12,13),(7,5),(17,31),(7,7),(1,14),(25,16),(13,16),(26,27),(17,28),
45:(7,18),(1,16),(13,21),(18,18),(7,15),(6,14),(27,4),(1,22),(25,9),(10,22),(15,19),(11,24),(18,1),(0,27),(29,8),(15,5),(22,16),(15,7),(29,20),(4,17),(28,31),(25,21),(0,30),(14,4),(13,28),(24,29),(27,7),(4,7),(21,6),(4,13),(4,18),(20,0),(31,25),(24,8),(12,10),(5,18),(0,26),(1,4),(6,2),(11,18),(13,5),(5,5),(9,22),(25,10),(18,31),(14,29),(27,0),(7,23),(30,20),(7,8),(9,8),(11,31),(10,24),(11,3),(21,22),(24,2),(8,4),(3,9),(3,22),(23,24),(21,11),(7,5),(26,10),(16,21),(25,25),(14,17),(2,2),(10,17),(13,7),(8,19),(0,25),(0,3),(29,26),(19,5),(14,20),(4,29),(30,25),(19,0),(3,3),(14,24),(3,23),(2,31),(7,24),(27,5),(24,5),(5,30),(2,23),(19,22),(8,3),(27,14),(20,14),(12,13),(8,5),(17,31),(7,7),(1,14),(25,16),(13,16),(26,27),(17,28),
46:(7,18),(1,16),(13,21),(18,18),(7,15),(6,14),(27,4),(1,23),(25,9),(10,22),(15,19),(11,24),(18,1),(0,27),(29,8),(15,5),(22,16),(15,7),(29,20),(4,17),(28,31),(25,21),(0,30),(14,4),(13,28),(24,29),(27,7),(4,7),(21,6),(4,12),(4,18),(20,0),(31,25),(24,8),(12,10),(5,18),(0,26),(1,4),(6,2),(11,18),(13,5),(5,5),(9,22),(25,10),(18,31),(14,29),(27,0),(7,23),(30,20),(7,8),(9,8),(11,31),(10,24),(11,3),(21,22),(24,2),(8,5),(3,9),(3,23),(23,24),(21,11),(6,5),(26,10),(16,21),(25,25),(14,17),(2,2),(10,17),(13,7),(8,19),(0,25),(0,3),(29,26),(19,5),(14,20),(4,29),(30,25),(19,0),(3,3),(14,24),(3,24),(2,31),(7,25),(27,5),(25,5),(5,30),(2,23),(19,22),(8,4),(27,14),(20,14),(12,13),(7,5),(17,31),(7,7),(1,14),(25,16),(13,16),(26,27),(17,28),
47:(7,18),(1,16),(13,21),(18,18),(7,15),(6,14),(27,4),(1,24),(25,9),(10,22),(15,19),(11,24),(18,1),(0,27),(29,8),(15,5),(22,16),(15,7),(29,20),(4,17),(28,31),(25,21),(0,30),(14,4),(13,28),(24,29),(27,7),(4,7),(21,6),(3,12),(4,18),(20,0),(31,25),(24,8),(12,10),(5,18),(0,26),(1,4),(6,2),(11,18),(13,5),(5,5),(9,22),(25,10),(18,31),(14,29),(27,0),(7,23),(30,20),(7,8),(9,8),(11,31),(10,24),(11,3),(21,22),(24,2),(8,5),(3,9),(3,23),(23,24),(21,11),(6,4),(26,10),(16,21),(25,25),(14,17),(2,2),(10,17),(13,7),(8,19),(0,25),(0,3),(29,26),(19,5),(14,20),(4,29),(30,25),(19,0),(3,3),(14,24),(2,24),(2,31),(7,26),(27,5),(26,5),(5,30),(2,23),(19,22),(8,4),(27,14),(20,14),(12,13),(7,5),(17,31),(7,7),(1,14),(25,16),(13,16),(26,27),(17,28),
48:(7,18),(1,16),(13,21),(18,18),(7,15),(6,14),(27,4),(1,25),(25,9),(10,22),(15,19),(11,24),(18,1),(0,27),(29,8),(15,5),(22,16),(15,7),(29,20),(4,17),(28,31),(25,21),(0,30),(14,4),(13,28),(24,29),(27,7),(4,7),(21,6),(3,11),(4,18),(20,0),(31,25),(24,8),(12,10),(5,18),(0,26),(1,4),(6,2),(11,18),(13,5),(5,5),(9,22),(25,10),(18,31),(14,29),(27,0),(7,23),(30,20),(7,8),(9,8),(11,31),(10,24),(11,3),(21,22),(24,2),(8,5),(3,9),(3,23),(23,24),(21,11),(6,3),(26,10),(16,21),(25,25),(14,17),(2,2),(10,17),(13,7),(8,19),(0,25),(0,3),(29,26),(19,5),(14,20),(4,29),(30,25),(19,0),(3,3),(14,24),(1,24),(2,31),(6,26),(28,5),(27,5),(5,30),(2,23),(19,22),(8,4),(27,14),(20,14),(12,13),(7,5),(17,31),(7,7),(1,14),(25,16),(13,16),(26,27),(17,28),
49:(7,18),(1,16),(13,21),(18,18),(7,15),(6,14),(27,3),(0,25),(25,9),(10,22),(15,19),(11,24),(18,1),(0,28),(29,8),(15,5),(22,16),(15,7),(29,20),(4,17),(28,31),(25,21),(0,30),(14,4),(13,28),(24,29),(27,7),(4,7),(21,6),(2,11),(4,18),(20,0),(31,25),(24,8),(12,10),(5,18),(0,27),(1,4),(6,2),(11,18),(13,5),(5,5),(9,22),(25,10),(18,31),(14,29),(27,0),(7,23),(30,20),(7,8),(9,8),(11,31),(10,24),(11,3),(21,22),(24,2),(8,5),(3,9),(3,23),(23,24),(21,11),(6,3),(26,10),(16,21),(25,25),(14,17),(2,2),(10,17),(13,7),(8,19),(0,26),(0,3),(29,26),(19,5),(14,20),(4,29),(30,25),(19,0),(3,3),(14,24),(0,24),(2,31),(6,27),(27,5),(27,4),(5,30),(2,23),(19,22),(8,4),(27,14),(20,14),(12,13),(7,5),(17,31),(7,7),(1,14),(25,16),(13,16),(26,27),(17,28),
50:(7,18),(1,16),(13,21),(18,18),(7,15),(6,14),(27,2),(0,26),(25,9),(10,22),(15,19),(11,24),(18,1),(0,28),(29,8),(15,5),(22,16),(15,7),(29,20),(4,17),(28,31),(25,21),(0,30),(14,4),(13,28),(24,29),(27,7),(4,7),(21,6),(1,11),(4,18),(20,0),(31,25),(24,8),(12,10),(5,18),(1,27),(1,4),(6,2),(11,18),(13,5),(5,5),(9,22),(25,10),(18,31),(14,29),(27,0),(7,23),(30,20),(7,8),(9,8),(11,31),(10,24),(11,3),(21,22),(24,2),(8,5),(3,9),(3,23),(23,24),(21,11),(6,3),(26,10),(16,21),(25,25),(14,17),(2,2),(10,17),(13,7),(8,19),(0,27),(0,3),(29,26),(19,5),(14,20),(4,29),(30,25),(19,0),(3,3),(14,24),(0,24),(2,31),(5,27),(27,5),(27,3),(5,30),(2,23),(19,22),(8,4),(27,14),(20,14),(12,13),(7,5),(17,31),(7,7),(1,14),(25,16),(13,16),(26,27),(17,28),
51:(7,18),(1,16),(13,21),(18,18),(7,15),(6,14),(28,2),(0,27),(25,9),(10,22),(15,19),(11,24),(18,1),(1,28),(29,8),(15,5),(22,16),(15,7),(29,20),(4,17),(28,31),(25,21),(0,30),(14,4),(13,28),(24,29),(27,7),(4,7),(21,6),(1,11),(4,18),(20,0),(31,25),(24,8),(12,10),(5,18),(1,27),(1,4),(6,2),(11,18),(13,5),(5,5),(9,22),(25,10),(18,31),(14,29),(27,0),(7,23),(30,20),(7,8),(9,8),(11,31),(10,24),(11,3),(21,22),(24,2),(8,5),(3,9),(3,23),(23,24),(21,11),(6,3),(26,10),(16,21),(25,25),(14,17),(2,2),(10,17),(13,7),(8,19),(0,28),(0,3),(29,26),(19,5),(14,20),(4,29),(30,25),(19,0),(3,3),(14,24),(0,24),(2,31),(5,27),(27,5),(27,2),(5,30),(2,23),(19,22),(8,4),(27,14),(20,14),(12,13),(7,5),(17,31),(7,7),(1,14),(25,16),(13,16),(26,27),(17,28),
52:(7,18),(1,16),(13,21),(18,18),(7,15),(6,14),(27,2),(0,28),(25,9),(10,22),(15,19),(11,24),(18,1),(1,27),(29,8),(15,5),(22,16),(15,7),(29,20),(4,17),(28,31),(25,21),(0,30),(14,4),(13,28),(24,29),(27,7),(4,7),(21,6),(1,11),(4,18),(20,0),(31,25),(24,8),(12,10),(5,18),(0,27),(1,4),(6,2),(11,18),(13,5),(5,5),(9,22),(25,10),(18,31),(14,29),(27,0),(7,23),(30,20),(7,8),(9,8),(11,31),(10,24),(11,3),(21,22),(24,2),(8,5),(3,9),(3,23),(23,24),(21,11),(6,3),(26,10),(16,21),(25,25),(14,17),(2,2),(10,17),(13,7),(8,19),(1,28),(0,3),(29,26),(19,5),(14,20),(4,29),(30,25),(19,0),(3,3),(14,24),(0,24),(2,31),(5,27),(27,5),(27,3),(5,30),(2,23),(19,22),(8,4),(27,14),(20,14),(12,13),(7,5),(17,31),(7,7),(1,14),(25,16),(13,16),(26,27),(17,28),
53:(7,18),(1,16),(13,21),(18,18),(7,15),(6,14),(27,3),(0,29),(25,9),(10,22),(15,19),(11,24),(18,1),(0,27),(29,8),(15,5),(22,16),(15,7),(29,20),(4,17),(28,31),(25,21),(0,30),(14,4),(13,28),(24,29),(27,7),(4,7),(21,6),(1,11),(4,18),(20,0),(31,25),(24,8),(12,10),(5,18),(0,26),(1,4),(6,2),(11,18),(13,5),(5,5),(9,22),(25,10),(18,31),(14,29),(27,0),(7,23),(30,20),(7,8),(9,8),(11,31),(10,24),(11,3),(21,22),(24,2),(8,5),(3,9),(3,23),(23,24),(21,11),(6,3),(26,10),(16,21),(25,25),(14,17),(2,2),(10,17),(13,7),(8,19),(0,28),(0,3),(29,26),(19,5),(14,20),(4,29),(30,25),(19,0),(3,3),(14,24),(0,24),(2,31),(5,27),(27,5),(26,3),(5,30),(2,23),(19,22),(8,4),(27,14),(20,14),(12,13),(7,5),(17,31),(7,7),(1,14),(25,16),(13,16),(26,27),(17,28),
